# Wavelength(Angstrom)  Transmission
3.706500e+04  6.350000e-01
3.707900e+04  6.365300e-01
3.709200e+04  6.378100e-01
3.710500e+04  6.407700e-01
3.711800e+04  6.424100e-01
3.713200e+04  6.425500e-01
3.714500e+04  6.456200e-01
3.715800e+04  6.481400e-01
3.717200e+04  6.483200e-01
3.718500e+04  6.510000e-01
3.719800e+04  6.542600e-01
3.721200e+04  6.554400e-01
3.722500e+04  6.574800e-01
3.723900e+04  6.600800e-01
3.725200e+04  6.611300e-01
3.726500e+04  6.630900e-01
3.727900e+04  6.667700e-01
3.729200e+04  6.687600e-01
3.730600e+04  6.707900e-01
3.731900e+04  6.745500e-01
3.733200e+04  6.761800e-01
3.734600e+04  6.775400e-01
3.735900e+04  6.813600e-01
3.737300e+04  6.838800e-01
3.738600e+04  6.861400e-01
3.740000e+04  6.898000e-01
3.741300e+04  6.912700e-01
3.742700e+04  6.929200e-01
3.744000e+04  6.962500e-01
3.745400e+04  6.985400e-01
3.746700e+04  7.013600e-01
3.748100e+04  7.045700e-01
3.749400e+04  7.068900e-01
3.750800e+04  7.091100e-01
3.752100e+04  7.116100e-01
3.753500e+04  7.148200e-01
3.754900e+04  7.174100e-01
3.756200e+04  7.204500e-01
3.757600e+04  7.241300e-01
3.758900e+04  7.254200e-01
3.760300e+04  7.277800e-01
3.761700e+04  7.316300e-01
3.763000e+04  7.327200e-01
3.764400e+04  7.348200e-01
3.765800e+04  7.389600e-01
3.767100e+04  7.407200e-01
3.768500e+04  7.428400e-01
3.769900e+04  7.465400e-01
3.771200e+04  7.489400e-01
3.772600e+04  7.511400e-01
3.774000e+04  7.534800e-01
3.775400e+04  7.554400e-01
3.776700e+04  7.580100e-01
3.778100e+04  7.606400e-01
3.779500e+04  7.626100e-01
3.780900e+04  7.643900e-01
3.782200e+04  7.672500e-01
3.783600e+04  7.702200e-01
3.785000e+04  7.710800e-01
3.786400e+04  7.733400e-01
3.787800e+04  7.775300e-01
3.789200e+04  7.785400e-01
3.790500e+04  7.795600e-01
3.791900e+04  7.825500e-01
3.793300e+04  7.839600e-01
3.794700e+04  7.863900e-01
3.796100e+04  7.891800e-01
3.797500e+04  7.897200e-01
3.798900e+04  7.919800e-01
3.800300e+04  7.945200e-01
3.801700e+04  7.951500e-01
3.803100e+04  7.978400e-01
3.804500e+04  8.006500e-01
3.805800e+04  8.005500e-01
3.807200e+04  8.019200e-01
3.808600e+04  8.045600e-01
3.810000e+04  8.057800e-01
3.811400e+04  8.072100e-01
3.812800e+04  8.092600e-01
3.814200e+04  8.101000e-01
3.815600e+04  8.106400e-01
3.817000e+04  8.127300e-01
3.818400e+04  8.138900e-01
3.819900e+04  8.143200e-01
3.821300e+04  8.169300e-01
3.822700e+04  8.175200e-01
3.824100e+04  8.168000e-01
3.825500e+04  8.193700e-01
3.826900e+04  8.212400e-01
3.828300e+04  8.208000e-01
3.829700e+04  8.217500e-01
3.831200e+04  8.232100e-01
3.832600e+04  8.228300e-01
3.834000e+04  8.242000e-01
3.835400e+04  8.262800e-01
3.836800e+04  8.257100e-01
3.838200e+04  8.266900e-01
3.839700e+04  8.283000e-01
3.841100e+04  8.278500e-01
3.842500e+04  8.290000e-01
3.843900e+04  8.306400e-01
3.845400e+04  8.305800e-01
3.846800e+04  8.309000e-01
3.848200e+04  8.318400e-01
3.849600e+04  8.329200e-01
3.851100e+04  8.350100e-01
3.852500e+04  8.353200e-01
3.853900e+04  8.339400e-01
3.855400e+04  8.352800e-01
3.856800e+04  8.363700e-01
3.858200e+04  8.354400e-01
3.859700e+04  8.360400e-01
3.861100e+04  8.377700e-01
3.862500e+04  8.383400e-01
3.864000e+04  8.383100e-01
3.865400e+04  8.392600e-01
3.866900e+04  8.393700e-01
3.868300e+04  8.393500e-01
3.869800e+04  8.405900e-01
3.871200e+04  8.400400e-01
3.872600e+04  8.401300e-01
3.874100e+04  8.427500e-01
3.875500e+04  8.426400e-01
3.877000e+04  8.420200e-01
3.878400e+04  8.436600e-01
3.879900e+04  8.440800e-01
3.881300e+04  8.444600e-01
3.882800e+04  8.452200e-01
3.884200e+04  8.451500e-01
3.885700e+04  8.453100e-01
3.887200e+04  8.456500e-01
3.888600e+04  8.462000e-01
3.890100e+04  8.460600e-01
3.891500e+04  8.467500e-01
3.893000e+04  8.482600e-01
3.894400e+04  8.471500e-01
3.895900e+04  8.475400e-01
3.897400e+04  8.496200e-01
3.898800e+04  8.492600e-01
3.900300e+04  8.495100e-01
3.901800e+04  8.505600e-01
3.903200e+04  8.505500e-01
3.904700e+04  8.497600e-01
3.906200e+04  8.497000e-01
3.907700e+04  8.511400e-01
3.909100e+04  8.514500e-01
3.910600e+04  8.518500e-01
3.912100e+04  8.523000e-01
3.913500e+04  8.510700e-01
3.915000e+04  8.513600e-01
3.916500e+04  8.524700e-01
3.918000e+04  8.526400e-01
3.919500e+04  8.530900e-01
3.920900e+04  8.536000e-01
3.922400e+04  8.534400e-01
3.923900e+04  8.525900e-01
3.925400e+04  8.539100e-01
3.926900e+04  8.554700e-01
3.928400e+04  8.542100e-01
3.929900e+04  8.541100e-01
3.931400e+04  8.542800e-01
3.932800e+04  8.542100e-01
3.934300e+04  8.543700e-01
3.935800e+04  8.539700e-01
3.937300e+04  8.565400e-01
3.938800e+04  8.575200e-01
3.940300e+04  8.554400e-01
3.941800e+04  8.567500e-01
3.943300e+04  8.570500e-01
3.944800e+04  8.557400e-01
3.946300e+04  8.575300e-01
3.947800e+04  8.574600e-01
3.949300e+04  8.553500e-01
3.950800e+04  8.562700e-01
3.952300e+04  8.574300e-01
3.953800e+04  8.571600e-01
3.955300e+04  8.577800e-01
3.956900e+04  8.581900e-01
3.958400e+04  8.577100e-01
3.959900e+04  8.576600e-01
3.961400e+04  8.583600e-01
3.962900e+04  8.583300e-01
3.964400e+04  8.572300e-01
3.965900e+04  8.576900e-01
3.967400e+04  8.586200e-01
3.969000e+04  8.584100e-01
3.970500e+04  8.587000e-01
3.972000e+04  8.585600e-01
3.973500e+04  8.575000e-01
