# Wavelength(Angstrom)  Transmission
1.028860e+05  9.198700e-01
1.029880e+05  9.169300e-01
1.030910e+05  9.157400e-01
1.031930e+05  9.127500e-01
1.032960e+05  9.103700e-01
1.033990e+05  9.094000e-01
1.035020e+05  9.057400e-01
1.036060e+05  9.021900e-01
1.037090e+05  9.007900e-01
1.038130e+05  8.979900e-01
1.039170e+05  8.932900e-01
1.040210e+05  8.902500e-01
1.041260e+05  8.870800e-01
1.042300e+05  8.823000e-01
1.043350e+05  8.795300e-01
1.044400e+05  8.769500e-01
1.045460e+05  8.723100e-01
1.046510e+05  8.690800e-01
1.047570e+05  8.664800e-01
1.048630e+05  8.616100e-01
1.049690e+05  8.578500e-01
1.050750e+05  8.563100e-01
1.051820e+05  8.537300e-01
1.052890e+05  8.549900e-01
1.053960e+05  8.562600e-01
1.055030e+05  8.552800e-01
1.056100e+05  8.563100e-01
1.057180e+05  8.565600e-01
1.058260e+05  8.559100e-01
1.059340e+05  8.566500e-01
1.060420e+05  8.577200e-01
1.061510e+05  8.580100e-01
1.062590e+05  8.577400e-01
1.063680e+05  8.583000e-01
1.064780e+05  8.596100e-01
1.065870e+05  8.608400e-01
1.066970e+05  8.615400e-01
1.068070e+05  8.623800e-01
1.069170e+05  8.633500e-01
1.070270e+05  8.652100e-01
1.071380e+05  8.674500e-01
1.072480e+05  8.677000e-01
1.073590e+05  8.689000e-01
1.074710e+05  8.711000e-01
1.075820e+05  8.727900e-01
1.076940e+05  8.770300e-01
1.078060e+05  8.804500e-01
1.079180e+05  8.810700e-01
1.080300e+05  8.831800e-01
1.081430e+05  8.855200e-01
1.082560e+05  8.872000e-01
1.083690e+05  8.890700e-01
1.084820e+05  8.900800e-01
1.085960e+05  8.921000e-01
1.087100e+05  8.942500e-01
1.088240e+05  8.951700e-01
1.089380e+05  8.973000e-01
1.090530e+05  8.985400e-01
1.091680e+05  8.987900e-01
1.092830e+05  9.001800e-01
1.093980e+05  8.998700e-01
1.095130e+05  8.990800e-01
1.096290e+05  8.995500e-01
1.097450e+05  9.002100e-01
1.098610e+05  8.996500e-01
1.099780e+05  8.974700e-01
1.100950e+05  8.964800e-01
1.102120e+05  8.955900e-01
1.103290e+05  8.915100e-01
1.104460e+05  8.892700e-01
1.105640e+05  8.880800e-01
1.106820e+05  8.858200e-01
1.108000e+05  8.847500e-01
1.109190e+05  8.824000e-01
1.110380e+05  8.791200e-01
1.111570e+05  8.794500e-01
1.112760e+05  8.805200e-01
1.113950e+05  8.784000e-01
1.115150e+05  8.762200e-01
1.116350e+05  8.757000e-01
1.117560e+05  8.748100e-01
1.118760e+05  8.744900e-01
1.119970e+05  8.747800e-01
1.121180e+05  8.744400e-01
1.122390e+05  8.740100e-01
1.123610e+05  8.729100e-01
1.124830e+05  8.722500e-01
1.126050e+05  8.710000e-01
1.127270e+05  8.691300e-01
1.128500e+05  8.690000e-01
1.129730e+05  8.675500e-01
1.130960e+05  8.652800e-01
1.132200e+05  8.646200e-01
1.133430e+05  8.635000e-01
1.134670e+05  8.620100e-01
1.135920e+05  8.604100e-01
1.137160e+05  8.592500e-01
