# Wavelength(Angstrom)  Transmission
2.612320e+05  2.464400e-01
2.618920e+05  2.354000e-01
2.625550e+05  2.251600e-01
2.632210e+05  2.195600e-01
2.638910e+05  2.135600e-01
2.645640e+05  2.080100e-01
2.652410e+05  1.998800e-01
2.659210e+05  1.855900e-01
2.666050e+05  1.710400e-01
2.672920e+05  1.566100e-01
2.679820e+05  1.432100e-01
2.686770e+05  1.310400e-01
2.693750e+05  1.194900e-01
2.700760e+05  1.091200e-01
2.707810e+05  1.049200e-01
2.714900e+05  1.003300e-01
2.722030e+05  9.539400e-02
2.729190e+05  9.049700e-02
2.736390e+05  8.460700e-02
2.743630e+05  7.943100e-02
2.750910e+05  7.500400e-02
2.758220e+05  7.172900e-02
2.765580e+05  6.835100e-02
2.772970e+05  6.495000e-02
2.780410e+05  6.178100e-02
2.787880e+05  5.875000e-02
2.795400e+05  5.573600e-02
2.802950e+05  5.103200e-02
2.810550e+05  4.391900e-02
2.818180e+05  3.732700e-02
2.825860e+05  3.112300e-02
2.833580e+05  2.527200e-02
2.841350e+05  1.980200e-02
2.849150e+05  1.470600e-02
2.857000e+05  1.379400e-02
2.864900e+05  1.338800e-02
2.872830e+05  0.000000e+00
