# Wavelength(Angstrom)  Transmission
2.225520e+05  4.984000e-03
2.230300e+05  3.805600e-03
2.235110e+05  2.392600e-03
2.239940e+05  1.680500e-03
2.244790e+05  2.624400e-03
2.249660e+05  4.394400e-03
2.254550e+05  4.890600e-03
2.259460e+05  3.390700e-03
2.264390e+05  1.539800e-03
2.269350e+05  1.372500e-03
2.274320e+05  2.490800e-03
2.279320e+05  3.168000e-03
2.284340e+05  3.025100e-03
2.289390e+05  2.070000e-03
2.294450e+05  1.079400e-03
2.299540e+05  1.579600e-03
2.304650e+05  3.011300e-03
2.309780e+05  3.959500e-03
2.314940e+05  4.050200e-03
2.320120e+05  2.527800e-03
2.325320e+05  2.090900e-04
2.330540e+05  0.000000e+00
