# Wavelength(Angstrom)  Transmission
9.183000e+03  9.239000e-01
9.183500e+03  9.240000e-01
9.184000e+03  9.241000e-01
9.184500e+03  9.243000e-01
9.185000e+03  9.244000e-01
9.185500e+03  9.248000e-01
9.186000e+03  9.252000e-01
9.186500e+03  9.256000e-01
9.187000e+03  9.261000e-01
9.187500e+03  9.265000e-01
9.188000e+03  9.272000e-01
9.188500e+03  9.280000e-01
9.189000e+03  9.287000e-01
9.189500e+03  9.295000e-01
9.190000e+03  9.303000e-01
9.190500e+03  9.306000e-01
9.191000e+03  9.310000e-01
9.191500e+03  9.314000e-01
9.192000e+03  9.318000e-01
9.192500e+03  9.321000e-01
9.193000e+03  9.334000e-01
9.193500e+03  9.348000e-01
9.194000e+03  9.361000e-01
9.194500e+03  9.375000e-01
9.195000e+03  9.388000e-01
9.195500e+03  9.389000e-01
9.196000e+03  9.390000e-01
9.196500e+03  9.392000e-01
9.197000e+03  9.393000e-01
9.197500e+03  9.394000e-01
9.198000e+03  9.386000e-01
9.198500e+03  9.382000e-01
9.199000e+03  9.378000e-01
9.199500e+03  9.373000e-01
9.200000e+03  9.369000e-01
9.200500e+03  9.378000e-01
9.201000e+03  9.388000e-01
9.201500e+03  9.397000e-01
9.202000e+03  9.407000e-01
9.202500e+03  9.417000e-01
9.203000e+03  9.395000e-01
9.203500e+03  9.374000e-01
9.204000e+03  9.352000e-01
9.204500e+03  9.331000e-01
9.205000e+03  9.311000e-01
9.205500e+03  9.322000e-01
9.206000e+03  9.334000e-01
9.206500e+03  9.346000e-01
9.207000e+03  9.358000e-01
9.207500e+03  9.370000e-01
9.208000e+03  9.369000e-01
9.208500e+03  9.369000e-01
9.209000e+03  9.369000e-01
9.209500e+03  9.368000e-01
9.210000e+03  9.368000e-01
9.210500e+03  9.363000e-01
9.211000e+03  9.359000e-01
9.211500e+03  9.354000e-01
9.212000e+03  9.349000e-01
9.212500e+03  9.345000e-01
9.213000e+03  9.340000e-01
9.213500e+03  9.335000e-01
9.214000e+03  9.330000e-01
9.214500e+03  9.325000e-01
9.215000e+03  9.320000e-01
9.215500e+03  9.311000e-01
9.216000e+03  9.301000e-01
9.216500e+03  9.292000e-01
9.217000e+03  9.283000e-01
9.217500e+03  9.274000e-01
9.218000e+03  9.271000e-01
9.218500e+03  9.267000e-01
9.219000e+03  9.263000e-01
9.219500e+03  9.260000e-01
9.220000e+03  9.257000e-01
9.220500e+03  9.244000e-01
9.221000e+03  9.230000e-01
9.221500e+03  9.217000e-01
9.222000e+03  9.204000e-01
9.222500e+03  9.190000e-01
9.223000e+03  9.187000e-01
9.223500e+03  9.184000e-01
9.224000e+03  9.181000e-01
9.224500e+03  9.178000e-01
9.225000e+03  9.174000e-01
9.225500e+03  9.159000e-01
9.226000e+03  9.143000e-01
9.226500e+03  9.127000e-01
9.227000e+03  9.111000e-01
9.227500e+03  9.095000e-01
9.228000e+03  9.080000e-01
9.228500e+03  9.066000e-01
9.229000e+03  9.051000e-01
9.229500e+03  9.036000e-01
9.230000e+03  9.021000e-01
9.230500e+03  8.998000e-01
9.231000e+03  8.975000e-01
9.231500e+03  8.953000e-01
9.232000e+03  8.930000e-01
9.232500e+03  8.908000e-01
9.233000e+03  8.886000e-01
9.233500e+03  8.865000e-01
9.234000e+03  8.843000e-01
9.234500e+03  8.822000e-01
9.235000e+03  8.800000e-01
9.235500e+03  8.780000e-01
9.236000e+03  8.759000e-01
9.236500e+03  8.739000e-01
9.237000e+03  8.718000e-01
9.237500e+03  8.698000e-01
9.238000e+03  8.654000e-01
9.238500e+03  8.611000e-01
9.239000e+03  8.567000e-01
9.239500e+03  8.524000e-01
9.240000e+03  8.480000e-01
9.240500e+03  8.442000e-01
9.241000e+03  8.403000e-01
9.241500e+03  8.364000e-01
9.242000e+03  8.324000e-01
9.242500e+03  8.285000e-01
9.243000e+03  8.228000e-01
9.243500e+03  8.171000e-01
9.244000e+03  8.114000e-01
9.244500e+03  8.057000e-01
9.245000e+03  8.000000e-01
9.245500e+03  7.953000e-01
9.246000e+03  7.906000e-01
9.246500e+03  7.860000e-01
9.247000e+03  7.814000e-01
9.247500e+03  7.768000e-01
9.248000e+03  7.717000e-01
9.248500e+03  7.667000e-01
9.249000e+03  7.616000e-01
9.249500e+03  7.565000e-01
9.250000e+03  7.515000e-01
9.250500e+03  7.452000e-01
9.251000e+03  7.389000e-01
9.251500e+03  7.327000e-01
9.252000e+03  7.264000e-01
9.252500e+03  7.202000e-01
9.253000e+03  7.145000e-01
9.253500e+03  7.088000e-01
9.254000e+03  7.031000e-01
9.254500e+03  6.974000e-01
9.255000e+03  6.917000e-01
9.255500e+03  6.850000e-01
9.256000e+03  6.783000e-01
9.256500e+03  6.717000e-01
9.257000e+03  6.650000e-01
9.257500e+03  6.584000e-01
9.258000e+03  6.509000e-01
9.258500e+03  6.433000e-01
9.259000e+03  6.358000e-01
9.259500e+03  6.283000e-01
9.260000e+03  6.208000e-01
9.260500e+03  6.139000e-01
9.261000e+03  6.069000e-01
9.261500e+03  5.999000e-01
9.262000e+03  5.930000e-01
9.262500e+03  5.860000e-01
9.263000e+03  5.792000e-01
9.263500e+03  5.724000e-01
9.264000e+03  5.657000e-01
9.264500e+03  5.589000e-01
9.265000e+03  5.521000e-01
9.265500e+03  5.449000e-01
9.266000e+03  5.377000e-01
9.266500e+03  5.305000e-01
9.267000e+03  5.232000e-01
9.267500e+03  5.160000e-01
9.268000e+03  5.090000e-01
9.268500e+03  5.021000e-01
9.269000e+03  4.950000e-01
