code,id,logmstar,logmstar_lo,logmstar_hi,logsfr,logsfr_lo,logsfr_hi,mass_definition_note,sfr_timescale_note
BAGPIPES,13086,9.239037836137946,9.137975587161517,9.336988653271373,0.16800582692080937,0.07263521805494617,0.31949279809434533,survived stellar mass,instantaneous
BAGPIPES,13097,10.21986185515834,10.128325485764977,10.283668389333661,1.5321406481306972,1.4348966872533684,1.6430685788067456,survived stellar mass,instantaneous
BAGPIPES,13249,9.676059647746298,9.597931734388943,9.745539809094511,0.9217987017501562,0.8201828082632188,1.0346142830015905,survived stellar mass,instantaneous
BAGPIPES,13312,9.39907663958268,9.336398399779114,9.450251011024818,0.5035329353202951,0.31496943260423355,0.6264452872136255,survived stellar mass,instantaneous
BAGPIPES,13400,9.52089591774858,9.427270490075417,9.606173368867283,0.9041205999576896,0.8113175462479836,1.0129254730249444,survived stellar mass,instantaneous
BAGPIPES,13601,10.842078124882722,10.794075212401982,10.880105389524267,1.6951448311635318,1.480542296770423,1.8806004407684618,survived stellar mass,instantaneous
BAGPIPES,13637,10.651713102610293,10.58097760169,10.726877049010676,-1.3178974491843458,-8.905633952608387,-0.16751046083254767,survived stellar mass,instantaneous
BAGPIPES,13890,9.298788940623268,9.168473680022359,9.399212078385842,0.2565631313666492,0.1296822768340336,0.4659412603784135,survived stellar mass,instantaneous
BAGPIPES,13903,9.3008960470243,9.199823493310953,9.372754911633347,0.4393971476845847,0.2830646905747703,0.6019106928165594,survived stellar mass,instantaneous
BAGPIPES,13995,8.963457895867998,8.849292227747656,9.041445937468717,0.2686734204965447,0.17563750168098097,0.3971042965051471,survived stellar mass,instantaneous
BAGPIPES,14098,9.591832960356015,9.50010399192943,9.664227032745963,0.54655400377735,0.43852785830483826,0.7077904016337058,survived stellar mass,instantaneous
BAGPIPES,14099,9.800603909291578,9.713267556940744,9.867334901458152,1.0385541889583776,0.9399807996715385,1.128071042876123,survived stellar mass,instantaneous
BAGPIPES,14222,9.19897543854394,9.107032596979494,9.291524034291022,0.11774108492015264,-0.000715153161825113,0.2939323775608771,survived stellar mass,instantaneous
BAGPIPES,14246,10.011283023893832,9.949861989068507,10.069844217770502,1.5299930500159704,1.4371431687378904,1.624001245220173,survived stellar mass,instantaneous
BAGPIPES,14288,9.228200436204137,9.116794666271042,9.309145650256195,0.387576906131332,0.28560784894031455,0.5217499659003191,survived stellar mass,instantaneous
BAGPIPES,14637,10.165607415199627,10.055173426332956,10.241211307236812,1.225614869661755,1.1419851950895377,1.3721328072111876,survived stellar mass,instantaneous
BAGPIPES,14650,9.16677674856016,9.059744755833758,9.259070815244183,-0.11819566824948392,-0.1915835245758828,0.02379366119277125,survived stellar mass,instantaneous
BAGPIPES,14773,9.490654116916165,9.392398190004732,9.561780572051251,0.2907960131805183,0.2219703027184619,0.40552252315479753,survived stellar mass,instantaneous
BAGPIPES,14782,9.465515890743813,9.374772835431717,9.536437025945188,1.0147961400324927,0.9271410898183524,1.1197895689061037,survived stellar mass,instantaneous
BAGPIPES,15122,10.111165686601755,10.006201417187716,10.191369489195461,0.9786386414765894,0.8975838927571211,1.1149707113994975,survived stellar mass,instantaneous
BAGPIPES,15154,9.389940611523171,9.357812554453027,9.428959400574618,-8.205118628160191,-27.55393554096232,-2.587524870759619,survived stellar mass,instantaneous
BAGPIPES,15300,9.0885205333785,9.017924789589127,9.16185752271384,-0.0024707479156888808,-0.059085039291957166,0.08615768366133407,survived stellar mass,instantaneous
BAGPIPES,15336,10.547439490542434,10.503089666445687,10.582370546836595,1.2242376082483242,0.8002618572956653,1.5269802301813864,survived stellar mass,instantaneous
BAGPIPES,15585,9.140481061971576,9.039710604983648,9.219864207751703,0.44311064229173186,0.35221742571266323,0.555056407923395,survived stellar mass,instantaneous
BAGPIPES,15704,9.377664862816435,9.270790996690376,9.461693700560089,0.5459520526314072,0.4251363070490276,0.6836528441621849,survived stellar mass,instantaneous
BAGPIPES,15746,9.148170969416027,9.055784290115279,9.231537856236011,0.2669928397132418,0.1478131580716958,0.41273694054477184,survived stellar mass,instantaneous
BAGPIPES,15753,9.730068196817873,9.616223901410596,9.801788914883911,0.3803991711122637,0.31391366852494484,0.5005146938645053,survived stellar mass,instantaneous
BAGPIPES,15775,10.327504451438887,10.245862633059996,10.391416034741976,1.5428826593533056,1.4432380329148204,1.678270705491254,survived stellar mass,instantaneous
BAGPIPES,15870,9.48762156733732,9.387204467834824,9.571248314274554,1.0285463157461756,0.9329969305661657,1.1341341428040934,survived stellar mass,instantaneous
BAGPIPES,15924,9.320534324564141,9.25044270600989,9.389220148535363,1.1661510922600642,1.0974237232063286,1.2420739716468998,survived stellar mass,instantaneous
BAGPIPES,15959,9.67722735403148,9.564157512811805,9.766948992987171,0.6426525980938221,0.552068274780403,0.7850533826584642,survived stellar mass,instantaneous
BAGPIPES,15967,10.057303738336108,9.964053989994417,10.125922286671944,1.154423998570125,1.0470564754617995,1.2951655338960624,survived stellar mass,instantaneous
BAGPIPES,15988,9.711546498377055,9.608827783245674,9.798685424302636,0.7299264836270547,0.6337455413494293,0.89771779801878,survived stellar mass,instantaneous
BAGPIPES,15991,9.167584121285293,9.087074599299717,9.222986225680847,0.23981504641541962,0.09016280009591945,0.39972818331270504,survived stellar mass,instantaneous
